,text,sentiment
6224,"KLING - ugh aack BURP beep Crack! crack kling! CRACK psss pfff AACK djee djee AACK AACK PSSS! Psss Djee - Ugh Crack, djee, Psss - burp, Ugh UGH? Djee burp CRACK: dong DJEE aack? PSSS AACK crack UGH crack Djee CRACK DJEE? aack: BURP DJEE Crack, ugh Psss, AACK Aack, Dong; ",happy
6225,"Aack Crack Dong BEEP PFFF PFFF psss! pfff Beep BEEP beep Beep Aack Kling? Beep burp! pfff: Pfff Pfff? PSSS Aack - Djee - KLING! beep - Beep - Beep ugh pfff, Crack crack psss PFFF? Crack, Crack, ",sad
6226,"beep pfff! Pfff, CRACK crack Djee ugh Djee BEEP crack, pfff KLING Beep, kling! ugh! djee? DJEE; Kling! Beep Djee Ugh? psss! AACK: PFFF beep Crack! PSSS aack Djee DJEE; UGH Djee? crack: PFFF AACK? AACK? CRACK? beep: DONG! kling! UGH; KLING; CRACK DJEE? crack: Beep, CRACK pfff - Beep BEEP ",happy
6227,"BEEP? Pfff? Kling Kling? Kling; Ugh pfff; Aack PSSS PFFF? CRACK - DJEE: DJEE? Kling Pfff pfff: PSSS? dong: DJEE BEEP? ugh - beep; Kling - Psss! Kling CRACK: Aack Beep, kling Aack! aack; djee; Crack - ugh? psss burp Crack, dong djee, beep: KLING! Beep! beep pfff! Crack crack - psss ugh Pfff; Beep: Crack dong PSSS dong; Ugh; DJEE - ",happy
6228,"Crack, crack: ugh: Aack! Dong psss dong: beep, djee; beep? psss: DJEE! Beep? Aack AACK Beep pfff crack DJEE, PSSS, Aack Psss: pfff? ",sad
6229,"BURP Ugh DJEE: Djee! Psss Ugh - Pfff? Burp: KLING! DJEE Burp DJEE Burp Beep - Kling! PSSS DJEE Ugh aack: Pfff Burp Kling! burp - PFFF Ugh DJEE Ugh ugh! Ugh! DJEE PSSS; burp Kling UGH Ugh BURP, djee - DJEE ",sad
6230,"djee pfff Kling? Psss, crack CRACK Kling: KLING? Ugh crack ugh, Psss Kling PSSS! Psss - KLING Kling! PSSS: Ugh - Kling: UGH; Crack - ugh - UGH ugh KLING? Psss; Kling, PSSS, ",sad
6231,"Ugh: Aack: ugh - DONG - aack - Ugh Psss kling ugh; djee crack UGH BURP; PSSS djee! UGH burp! PSSS ugh, Crack: Crack! psss Burp crack Kling Crack CRACK, Djee: CRACK ",sad
6232,"aack: beep! beep BEEP dong: Burp, DONG Burp Dong; beep! DONG? psss: pfff Beep, ugh BURP BEEP PFFF dong; pfff: BURP DONG! BURP? djee burp DONG dong BURP ",sad
6233,"CRACK Djee, PFFF; PSSS, djee Pfff UGH PSSS psss; burp beep; burp dong Ugh Psss, Ugh! Crack Pfff Burp; DONG PSSS Pfff: Djee? pfff: AACK: Crack: crack, Beep - ugh - Kling, psss psss Psss: DONG, burp, burp: UGH; Ugh PSSS Crack Pfff Pfff ",sad
6234,"Pfff Beep Kling Kling Ugh, BEEP psss: Pfff Psss: KLING pfff; pfff: kling CRACK; psss Kling, DJEE - djee - Aack DJEE Dong? beep DJEE; beep; DONG; pfff psss? PFFF Psss DONG Psss - Crack: kling BEEP kling PSSS! Djee CRACK, Beep djee, Psss; Crack UGH - djee; PFFF, CRACK: BEEP - BEEP? djee BEEP ",happy
6235,"dong KLING, Burp CRACK djee! Kling Ugh? beep Aack KLING KLING? UGH dong AACK UGH kling - DONG: burp dong BURP? Dong: aack? Psss pfff DONG UGH DONG psss - CRACK? ugh, Burp - DONG, Psss CRACK - crack: kling, Crack: Crack Beep - CRACK, psss burp KLING, Burp, burp PSSS? Ugh Psss AACK? Kling? Beep CRACK Beep dong psss; BEEP ",happy
6236,"Pfff: psss; ugh; ugh: Pfff UGH! DONG: Psss Kling pfff; dong Djee; BEEP? DJEE - dong PSSS; Djee DONG, djee DJEE! djee; psss Beep? psss! UGH; DJEE DJEE; UGH! Dong! UGH Kling - Psss; KLING? DONG: dong, Beep Burp; Pfff - psss Psss - ",sad
6237,"Burp, pfff PFFF PFFF - Pfff kling KLING UGH kling UGH; KLING? KLING - CRACK: Crack - ugh? Dong, Pfff Ugh Burp, Crack ugh, PFFF Ugh Pfff! ugh! PFFF Beep: ugh! kling PFFF CRACK DJEE CRACK - djee crack? UGH! DONG ",sad
6238,"dong UGH Beep; beep djee! DJEE Ugh BURP burp BURP beep! AACK Djee: Dong Beep - Ugh! CRACK - Aack aack djee Djee: Beep Ugh CRACK! AACK kling Aack CRACK: Aack Burp: CRACK BURP Aack, UGH; djee BEEP; djee - Burp, Beep: BURP; Aack Djee - crack ",happy
6239,"PSSS BURP; dong BEEP! AACK KLING, Burp: djee: Beep; psss! CRACK Beep djee Dong DJEE Burp CRACK Dong: BURP! BEEP ugh Aack - DJEE Dong - psss kling UGH? Djee? dong, BURP - Crack; KLING dong? Psss Psss - BEEP Psss ugh - dong BEEP, Kling PFFF PSSS Beep: dong crack, KLING ",happy
6240,"Burp: burp Aack Aack UGH AACK: beep dong? psss; Aack burp aack ugh: psss! AACK, BURP: AACK psss PFFF ugh: aack Djee? Dong - Ugh? BEEP Beep aack BEEP psss - Dong Psss: burp? ",sad
6241,"PSSS, DONG; pfff - Beep! BEEP: AACK! UGH UGH - DONG dong PSSS djee Beep Ugh kling? Beep! Ugh; DONG: Aack - Kling: Crack Kling burp! djee? djee Psss Crack Ugh BURP djee dong: BEEP - aack Burp: psss PSSS; AACK; Dong burp: PFFF Pfff; burp; aack Dong Psss CRACK? kling - Beep Crack? Psss! Kling, Pfff? Aack UGH DJEE; Dong: ugh BURP, burp Pfff? ugh BEEP aack pfff djee, psss Aack - PSSS; Dong, AACK Ugh; ",happy
6242,"AACK, Crack AACK: burp BURP; burp BURP? BEEP? CRACK Crack! Crack; Beep beep Beep! KLING Burp, crack CRACK burp DJEE crack aack AACK, crack - Dong KLING Aack, AACK djee BEEP? UGH! Djee Beep Burp, Beep beep? dong dong - Dong djee Ugh BURP: KLING BURP: Aack; KLING dong! Ugh, ",happy
6243,"ugh - Djee DONG kling kling: KLING Dong - Psss, CRACK Burp Dong, dong Crack Dong BURP? Beep! AACK - AACK! DONG - beep; BEEP; Aack - BEEP Beep: Crack DONG KLING Pfff dong psss: Psss Psss, Crack - crack? PSSS; psss, AACK Psss kling BEEP KLING? crack Crack, crack ",happy
6244,"Ugh aack dong? Ugh - Pfff UGH - kling Pfff Burp BURP? PSSS: KLING Ugh; AACK Pfff - PFFF, Ugh? Djee Dong; kling Psss psss kling? psss? AACK; Kling Crack pfff? UGH? ugh - ugh? pfff DONG: Crack aack, AACK dong pfff! DJEE Aack djee, CRACK! Ugh Psss? djee ",happy
6245,"UGH DJEE; UGH; DJEE! Pfff Pfff; Crack! Dong Kling? dong, ugh Pfff AACK PFFF - Beep Pfff DONG Djee KLING; KLING djee Pfff! Aack DONG pfff? beep! Beep, KLING dong? pfff? KLING UGH: ugh; DONG kling; Djee DONG, PSSS KLING? AACK psss? PFFF - BEEP CRACK, psss beep kling - ugh! psss, kling Psss: ",happy
6246,"BURP Pfff - Djee beep djee Burp Aack Burp? Burp! BEEP? Beep Beep! pfff; Burp BEEP Crack! PFFF DONG! dong Pfff! Crack Djee dong burp, DJEE; Beep; DJEE Beep; DJEE Dong BURP Burp! PFFF: BEEP burp PFFF dong; PFFF; CRACK; PFFF, pfff ",sad
6247,"KLING UGH: KLING! Crack burp crack: UGH Dong, Ugh: KLING AACK - CRACK? beep, BEEP! ugh DONG - KLING Beep: DONG djee Beep! Ugh, Beep Burp; dong, Beep; Djee Beep, dong: Kling? Psss kling: CRACK - Djee ",sad
6248,"PSSS - Burp DONG? Pfff? AACK Psss! Kling: psss PFFF; Psss! Djee; Pfff Psss? beep BEEP! BEEP UGH psss aack Psss: PFFF! Djee! crack - Djee Pfff, ugh AACK burp BURP? Dong Beep Djee! burp Burp - AACK Burp aack Aack Burp! Beep - crack! Dong DONG: psss, burp Aack psss - BEEP? Aack BEEP, Aack: pfff - Pfff ",happy
6249,"BURP - pfff pfff - kling kling: DONG - psss; aack - crack; Kling - AACK - PSSS crack; djee! psss, Burp; dong: Kling! AACK; Burp, dong DONG? CRACK BURP, AACK; pfff - Aack? AACK dong, Kling - Crack pfff KLING Aack: kling djee BURP; Kling? Kling CRACK - burp Burp? CRACK PFFF burp PFFF BURP: CRACK, dong! Djee DONG ",happy
6250,"UGH; Aack, KLING: kling: beep pfff, Beep, UGH: PFFF CRACK? Ugh ugh Ugh Beep - KLING Beep; DONG - PSSS? Dong; PSSS? beep! Psss? crack, Crack, beep AACK, crack: pfff - DONG Pfff DONG Beep PSSS! Kling; crack Ugh aack, Psss CRACK PSSS Kling - AACK! BEEP; PFFF: BEEP AACK kling Aack; dong; Ugh PSSS Burp! dong AACK KLING! Ugh dong, Ugh PSSS ",happy
6251,"psss PFFF DONG; beep BEEP - ugh CRACK crack pfff Aack: dong! ugh pfff; burp - Beep Dong - Dong? DJEE burp: Crack DONG? PFFF Pfff Pfff - Crack, Kling Crack PFFF Djee: PSSS BEEP, Kling Crack - Dong - beep DONG; AACK UGH: Ugh BURP, Crack! Crack? Dong Beep; Ugh DJEE crack! BEEP Pfff PFFF psss BURP? burp - Ugh! kling! burp Beep ",happy
6252,"AACK aack djee! psss Beep Aack BEEP, pfff ugh - UGH; UGH? DONG - PSSS Aack Dong Psss PSSS BEEP PFFF PFFF: pfff DJEE ugh pfff, burp Dong DJEE beep Dong Beep; BEEP - Pfff - AACK! Djee DJEE PSSS, AACK CRACK - Dong PFFF BURP djee PSSS - AACK, Crack, beep Beep; Djee Dong; ",happy
6253,"Kling; beep - Burp pfff! Psss; Aack: Burp PSSS Crack; Crack KLING, beep! crack Kling - Pfff Pfff; beep, djee! psss KLING? BEEP Dong! Beep Kling Pfff! crack - kling - BURP Crack BURP - Crack? beep; CRACK aack DJEE, PSSS? kling, aack: Burp, Kling Aack? burp; pfff pfff Kling crack? pfff psss: Aack Djee BURP! PSSS! BEEP psss? ugh beep aack! aack Beep? Aack Aack! DJEE Djee psss; ",happy
6254,"djee: Ugh Beep - crack DJEE! DJEE aack; PFFF crack - ugh! Pfff! UGH Crack! Crack! Psss - DJEE PSSS burp - Dong burp; AACK: crack Crack Kling Aack: djee Ugh crack! KLING; BURP UGH, AACK? DJEE - Psss: BURP: BURP; BURP ",sad
6255,"Psss: DONG kling PFFF? djee PSSS CRACK; Djee kling PSSS - psss! Kling Psss, PFFF, djee Djee aack! aack, aack! DJEE DJEE PSSS Djee aack; kling! psss Kling! Ugh; Kling pfff BEEP PFFF: Psss kling Kling pfff dong - aack: aack: PSSS PFFF djee Aack Beep ",happy
6256,"DONG Djee - ugh? burp AACK aack PSSS Djee? Aack? CRACK aack, dong ugh, BURP; DONG! Ugh - ugh Psss; Psss; crack BURP burp Psss! AACK DJEE: burp, aack; AACK BURP, BURP: Dong, Ugh? Aack UGH! CRACK Burp Aack: ",sad
6257,"ugh? psss BURP; DJEE! CRACK beep DJEE DONG Djee! Beep; DONG Kling; Djee Dong - Burp, djee Beep DJEE! beep DJEE: BURP beep AACK - Aack? Beep burp DONG: djee; Beep Beep: DONG burp! Crack UGH, KLING? ugh - dong DONG PSSS Pfff Aack, dong aack; Burp psss, dong Aack: kling AACK: Djee psss Burp ",happy
6258,"PSSS Dong burp Ugh! BEEP Burp burp: djee? aack Djee Beep kling kling! Djee UGH Ugh beep djee Aack; Burp CRACK psss beep DONG KLING kling: BURP, Crack Crack! Djee CRACK! Beep; KLING; DONG DONG BURP; Burp! BURP - KLING PSSS? CRACK PSSS; Burp! KLING! PSSS Ugh? UGH! Beep - Psss! DONG Djee: crack: UGH DJEE? Psss; UGH DONG Kling - Crack; kling Psss Djee Dong ",happy
6259,"Djee pfff, PSSS! BEEP! BEEP PFFF Djee? pfff: PSSS KLING, pfff, KLING: KLING djee - Psss? AACK; UGH - KLING? djee - kling! DJEE? Beep djee Beep Kling CRACK CRACK PFFF djee UGH: Crack BEEP kling BEEP; Ugh crack pfff? Pfff beep Beep; beep - psss kling? ugh crack Djee? DJEE Kling PFFF ",happy
6260,"burp Crack! Ugh DONG Dong PFFF! Pfff? Djee DONG - kling beep, UGH AACK Burp djee Beep - Aack, Burp Dong Ugh Aack; djee pfff BURP - Aack UGH KLING! Burp Beep - Dong aack! DONG KLING KLING: DJEE; Ugh DJEE! KLING DJEE Dong DONG beep PFFF; aack UGH KLING kling AACK! ",happy
6261,"DONG Djee! DJEE; PSSS; Crack DONG! Dong: Pfff PFFF Burp? pfff; djee Burp Crack BURP PFFF; psss djee: Beep burp! AACK BURP? DJEE? dong ugh; Psss - PFFF! burp Psss, Djee CRACK PFFF, Beep Psss UGH, DONG, PSSS! burp DONG Kling CRACK: CRACK PFFF ugh UGH crack Burp! Djee DJEE: ",happy
6262,"KLING Djee BEEP Dong PFFF, crack crack Djee aack beep - beep dong! djee Pfff! Crack? PSSS, Crack: crack pfff! DONG: PSSS, crack Djee; Kling! PFFF KLING? djee, Psss - AACK, beep? Beep burp; PFFF! aack? Psss? PSSS KLING, pfff Dong! Pfff: dong Aack, UGH! djee - Crack - Dong: aack, Crack: DONG! PSSS Dong aack DONG: crack, DJEE, Burp BEEP ",happy
6263,"kling; aack, Dong BURP KLING beep KLING Burp? Dong? Burp psss; Beep; beep: Burp Psss; Dong PSSS ugh Beep! Burp Djee! psss Kling ugh - Psss Burp beep AACK BEEP? psss; KLING PSSS - Aack Psss BEEP psss - KLING Aack - UGH? BEEP, Burp! burp: dong - kling, kling AACK - Aack, AACK kling! Ugh, BURP! ",happy
6264,"psss? PFFF? Aack, PSSS Pfff Dong UGH: kling PSSS aack KLING BEEP burp pfff? Psss PSSS! psss; Psss: Ugh, Kling Crack crack; crack dong ugh - crack PFFF - Aack aack: Crack! Dong burp Djee aack KLING Ugh DONG Djee? AACK BURP; aack burp; PFFF Pfff - crack - UGH ",happy
6265,"UGH; burp BEEP CRACK PFFF? CRACK, PFFF - Djee! UGH Djee kling pfff: burp aack beep! PFFF, Crack - Burp Crack - ugh ugh Burp Ugh? Ugh beep: Pfff PFFF - crack? CRACK: pfff - crack, PFFF PFFF BEEP! Crack Djee Burp; ",sad
6266,"PFFF - Djee: Burp Pfff PFFF: AACK: Psss: BEEP; kling! psss, psss AACK, Pfff - pfff psss! DONG burp? Psss, Kling Dong: UGH Beep; psss Beep; DONG: AACK? Beep; djee aack dong kling psss DJEE? Dong beep PFFF burp, beep - kling? KLING beep - Kling: KLING! Burp! psss KLING; PSSS ",happy
6267,"Crack? Beep - Psss; beep BURP! burp! BEEP, djee: BEEP BURP! Crack - BEEP pfff pfff CRACK PFFF, CRACK; Aack crack DJEE! Dong: beep pfff! ugh DJEE crack! beep; Pfff Dong! burp aack! dong BEEP; Crack DJEE! Ugh DONG, AACK! DJEE? Aack? aack! psss: Crack pfff PFFF - pfff! DJEE: PSSS KLING - BEEP; kling Djee: Djee; ",happy
6268,"BEEP: crack? Dong: BEEP djee! KLING crack: aack Djee! kling, AACK; dong: Djee Ugh BEEP! pfff beep kling; dong BEEP Djee! Beep DJEE? UGH; KLING Crack PFFF Crack? kling: Burp beep crack! burp Djee, kling? Kling DJEE; aack aack, DONG ",sad
6269,"Djee Aack kling - Kling, Kling psss! PSSS? Ugh - Kling, KLING; PSSS Psss; ugh; AACK: Crack Kling! Aack? UGH psss - PSSS? Crack - djee Burp pfff: PSSS Psss, Ugh; Ugh! crack kling Pfff burp! UGH Psss ",sad
6270,"aack: Ugh UGH; BEEP! Aack BURP, crack; BEEP aack djee! burp Burp! Aack, aack! BURP, aack CRACK CRACK djee! crack; Beep! aack PFFF; BEEP burp CRACK! CRACK, Aack aack Beep UGH Beep? BEEP, Beep Pfff, UGH pfff UGH ",sad
6271,"Beep - AACK BEEP - KLING? Dong? beep burp BEEP? DJEE PSSS! Beep: crack Kling: aack - psss, Kling? AACK djee PSSS: dong crack KLING Beep CRACK - djee psss; Djee: PSSS; dong Djee - burp CRACK Crack, Psss Djee Beep UGH Kling Aack Beep; Crack Aack Aack beep Djee! ",happy
6272,"DJEE; BURP? Kling KLING Dong DJEE - KLING aack PSSS - BEEP, Djee Djee; Kling kling KLING AACK; Dong dong? Djee - AACK: Pfff? UGH Kling dong! aack! BURP Dong burp! Aack dong Djee! Dong BURP Psss; PSSS Ugh dong Psss Burp! ",sad
6273,"Beep - CRACK! DONG: DONG BURP? pfff? KLING Psss; Burp Kling beep Dong Psss - kling beep; ugh crack, beep; Ugh - PFFF ugh; Dong DJEE! AACK beep Djee ugh: DJEE Pfff, dong Burp, kling DJEE PSSS Ugh: UGH! djee psss! Dong! Beep djee Djee? Kling; Psss; CRACK: UGH Dong crack, CRACK - burp burp beep - burp? aack Crack: ugh! kling CRACK! Pfff; ugh, crack! DJEE, kling, Beep: beep dong Psss burp? DJEE BURP ",happy
6274,"BURP? KLING aack DONG psss, psss AACK: kling: Crack! BEEP Dong, CRACK? AACK, AACK; Beep: ugh BEEP crack? dong beep? kling - kling BEEP Burp! BEEP Psss; Pfff Psss Beep, KLING? Pfff - kling; KLING aack, pfff Aack Burp ugh Pfff - Pfff PFFF: Beep PFFF ugh Beep! pfff ",happy
6275,"beep; pfff: BEEP aack - aack Pfff BEEP beep? Djee; Ugh UGH; dong crack, AACK! Pfff Aack, UGH: djee - Crack BURP? ugh - beep: pfff Crack - Aack PFFF? aack PSSS, Burp ugh KLING ugh! Beep: kling: crack Psss Psss djee: AACK beep beep aack psss Psss Psss Psss ",happy
6276,"Dong: Kling dong kling - DONG djee: Pfff! AACK Beep: burp, DONG Aack Djee BEEP BURP crack; dong? Pfff CRACK, burp Dong Psss Beep! Aack: beep CRACK! Aack? dong, beep - djee BURP AACK Pfff pfff, Crack Beep beep, Djee BEEP Crack, PFFF! Djee Dong Kling djee PFFF djee; Ugh: Aack Pfff! aack - ",happy
6277,"UGH Beep PSSS; psss DONG, pfff pfff! Burp; Burp BURP Aack, Burp! BURP Dong - ugh BURP: BEEP - crack: CRACK; PFFF Ugh; pfff ugh; Kling? psss: ugh! DONG; UGH beep? dong? AACK: PFFF; Dong, djee - ugh Pfff? dong DONG Burp Djee! AACK! Beep DONG? Burp - ugh burp pfff? DJEE ",happy
6278,"kling aack Aack? Burp - ugh? burp Djee; Aack ugh? burp Ugh! crack: ugh: Beep? PFFF; Aack CRACK burp Kling ugh - CRACK Crack Beep; Beep! UGH CRACK: crack Aack? Aack, burp; Aack djee! Ugh Ugh aack DJEE kling Burp - djee Kling Djee, ",sad
6279,"Pfff beep BEEP: Dong: aack djee Ugh; Ugh beep djee Dong Djee; BURP - Aack psss CRACK dong! CRACK: Kling KLING Aack CRACK Aack Beep: DJEE, psss, BEEP ugh, AACK? Crack? crack kling psss? DJEE dong, burp; ugh: dong BEEP - PSSS: Dong - ugh Aack Aack: BURP! crack, kling; Burp ugh Pfff? pfff Pfff: kling crack djee Crack: dong Beep! DJEE burp - Ugh - DJEE - Aack, PFFF? crack: Ugh djee - beep dong ugh psss ",happy
6280,"pfff; Burp, Burp - AACK BURP PSSS! burp; aack - PSSS Crack Pfff: burp? KLING! Psss aack - Crack AACK ugh; KLING! aack Burp Aack BURP: Pfff: Kling, PSSS! Pfff; BURP, AACK aack; Pfff: Kling kling Ugh; UGH: pfff Burp? pfff kling, ",sad
6281,"Beep, Pfff, Ugh; kling Pfff Dong? UGH Kling Djee? DONG DONG; dong Ugh - Beep; BEEP DONG: UGH: Kling: ugh, Kling: Djee Ugh: UGH pfff! Pfff, Aack Aack Kling Crack: KLING - PFFF, beep Ugh: DONG! pfff KLING dong; KLING Beep; beep ugh Pfff Pfff Djee Burp DONG! DONG Kling - Pfff burp; djee; ",happy
6282,"BURP; UGH! KLING DONG! BURP - BURP Psss! PSSS - Djee pfff! KLING; beep PSSS? KLING! BEEP - Psss BURP? DJEE - Dong crack Beep ugh Ugh - djee - Pfff! Beep Kling Pfff burp DONG Pfff Beep ugh psss; Psss dong BURP: pfff Ugh Kling: Pfff! UGH burp, PFFF - KLING! kling! dong djee; Psss; Beep; Burp; ugh burp KLING; PSSS? DONG? beep DONG, Pfff? ",happy
6283,"ugh - ugh Crack DONG psss - Burp aack DONG! kling Psss DONG aack Ugh; Aack AACK Djee; DONG - aack, Dong; BEEP DJEE djee djee aack - UGH ugh? Psss burp! BEEP! Burp Dong PFFF burp Dong psss burp, aack; UGH; Psss Crack, Ugh UGH? Dong? DONG - Burp: CRACK, Ugh - AACK? DJEE AACK Djee: Beep DJEE - BEEP: Beep, ",happy
6284,"beep! burp AACK aack aack AACK kling Psss psss? DJEE Kling? Beep? PSSS PFFF Kling Burp KLING ugh BEEP - Aack burp DJEE Djee? psss? djee? KLING Djee! crack Djee? Beep - BURP? ugh Pfff; CRACK Beep Pfff - Beep, aack? psss; beep? Pfff, kling; kling BURP, Pfff PSSS Psss; CRACK Psss crack Djee BEEP KLING DJEE CRACK: ",happy
6285,"PFFF: Dong UGH! Pfff ugh - pfff PFFF beep - UGH CRACK Beep! dong; Psss, ugh CRACK Dong; Pfff Ugh? PFFF; Aack ugh Psss! beep Pfff, CRACK? BURP crack! Aack Pfff - CRACK; crack, Dong Psss Beep BEEP, ugh BEEP, UGH - PSSS: Beep, ",sad
6286,"djee; ugh: AACK! djee Aack! dong? AACK: UGH beep, AACK! Burp! AACK: djee Burp - ugh ugh CRACK! Aack dong; djee AACK? crack, BEEP, ugh - djee? ",sad
6287,"Beep KLING! BEEP? Psss: Djee - Burp beep Psss beep Ugh ugh PSSS burp? PSSS? aack kling UGH! BURP - psss - kling ugh Kling PSSS AACK BEEP Ugh Kling, burp: DJEE ugh Djee BURP - Beep BEEP: BEEP ugh KLING pfff? Burp Dong crack? KLING; burp ",happy
6288,"Aack! Ugh, aack: Kling - aack: djee aack DJEE BEEP Djee AACK; BURP Burp - CRACK Beep? Burp Psss Kling, CRACK ugh; PSSS Beep - Beep PFFF Burp - Burp, Crack Djee CRACK? DONG - dong; Kling; CRACK! aack Pfff, dong? burp: AACK Kling kling; Kling djee? Crack: Ugh, KLING: kling djee psss: CRACK Pfff: Aack CRACK: djee Burp Beep ugh Burp, ugh BURP Ugh DONG CRACK Dong DONG? kling UGH - PFFF Beep - ",happy
6289,"Djee DJEE aack aack dong kling! Pfff Crack DJEE! Aack? UGH Djee! AACK AACK! PSSS ugh! Aack pfff Beep? Pfff! aack aack burp - Ugh Djee! ugh BEEP: AACK Burp! PFFF Pfff djee PSSS Burp: UGH BEEP, ",sad
6290,"Psss; KLING KLING - UGH Djee burp PSSS: Ugh ugh AACK? Psss; PFFF Psss djee? aack, djee DJEE psss! AACK AACK KLING, PSSS DJEE, psss KLING aack? ugh crack: Aack! DJEE; Crack: CRACK Psss aack? CRACK, ugh DONG, Ugh ",sad
6291,"djee DJEE kling ugh kling pfff burp; Crack, Dong aack CRACK, pfff - Burp? Burp BEEP, djee burp Dong; Djee - CRACK crack - Djee - Kling; pfff: DONG Djee - UGH; dong KLING; BEEP; Dong, Pfff; ugh Djee - DONG: DJEE! UGH? KLING? Crack burp CRACK Dong BEEP; ugh; ",happy
6292,"djee Pfff psss? Dong - CRACK Djee: Kling: Crack DJEE burp! PSSS? AACK! Kling Crack PFFF Crack? dong CRACK! Kling Psss DJEE Crack - Burp Kling Pfff; PSSS AACK; Pfff, AACK, DONG, PFFF - Psss aack kling; KLING crack BURP UGH - DJEE kling! Djee; pfff: dong: AACK, Crack, Dong? PFFF DJEE Pfff ugh; aack PSSS Ugh Crack Psss - psss dong, Psss PFFF? DONG DONG ",happy
6293,"ugh, Aack - KLING! burp ugh, Beep crack beep ugh; DONG; Burp beep Beep; psss PSSS; BEEP, Crack: Psss? PSSS? ugh: BEEP: burp; psss CRACK PSSS burp: dong - beep! crack? ugh, beep: BURP! BURP? psss, Beep? ugh - crack! pfff; Ugh PSSS PSSS! Burp Dong? ",happy
6294,AACK aack BURP; BEEP - burp burp? djee: Burp DJEE! DJEE dong! BEEP AACK - Crack! Burp Kling DONG dong Ugh Kling; Ugh: DONG DONG? djee: djee Aack? DONG; Ugh DONG djee dong; Aack: Djee AACK Burp BEEP! Djee; BURP Aack DJEE! DONG ugh! ,sad
6295,"djee, BEEP! CRACK: burp psss CRACK: dong: BEEP! DJEE Dong: AACK pfff DJEE Pfff; crack, dong pfff; beep, Aack Crack Aack? DJEE Crack? kling Psss; PFFF! beep; BEEP; Burp PFFF; Ugh; dong, BEEP; psss, crack? djee; UGH Beep - AACK: KLING? Kling: Beep CRACK Dong Aack CRACK Psss: djee? psss Crack! BURP Aack Djee! Aack ugh Psss Djee: Kling; Djee BEEP - Aack ",happy
6296,"AACK - DJEE Burp BEEP Beep ugh - Aack, Burp; Dong? Aack aack - AACK! ugh DJEE! DONG ugh Djee! BURP! burp: Pfff Burp Burp Ugh? Aack; Burp burp - Burp? Dong! Pfff Aack ",sad
6297,"Ugh? DONG Kling? Pfff? KLING Djee! DJEE DJEE: PSSS; pfff pfff! djee, Kling; kling? BURP PFFF! Psss UGH: KLING BURP; PFFF Ugh BURP Psss PSSS - djee KLING PSSS CRACK! pfff? UGH: BURP? psss Pfff PFFF, beep? KLING djee psss; ",sad
6298,"Aack! ugh, kling Djee Pfff; Pfff Ugh CRACK djee: PFFF? DJEE Ugh: burp DJEE? PFFF Burp? DJEE! Aack Psss! beep: CRACK BURP Djee? beep: Psss beep djee; BURP Aack? DJEE UGH Crack; Psss Pfff CRACK dong DONG djee UGH BURP? pfff dong! Pfff Kling Aack BURP Ugh DONG Beep psss crack Pfff Kling: KLING DONG Psss AACK: ",happy
6299,"Kling! Psss? Psss; Beep AACK ugh Beep! Aack ugh? Crack; kling! Ugh! kling - beep BEEP crack dong, Psss Pfff crack; DONG: BURP BURP; Beep PSSS; psss? crack, UGH: Pfff BURP DONG? psss; PSSS Aack - BEEP PSSS DONG - Crack Dong, BEEP; Pfff - BURP DONG Ugh - KLING Aack: Crack: DONG psss? AACK Beep PFFF - Burp ",happy
6300,"Dong Aack Burp, Djee: Aack dong! Crack ugh DONG Dong Aack Aack BEEP Beep aack? BURP, Burp? Djee beep - Kling DJEE CRACK: burp, beep, Kling; Dong beep Dong! BEEP: Pfff DONG BEEP? Psss? Crack UGH CRACK - Beep - DONG! pfff DONG! Djee Kling Pfff ",happy
6301,"Beep - kling Burp Kling aack, Pfff djee Ugh PFFF! Aack DJEE - PSSS aack; Burp? PFFF, djee ugh Djee - Kling, UGH ugh kling: beep kling! burp Crack; Kling aack BEEP; PSSS! kling PFFF BEEP Burp: UGH aack? Djee; Aack - psss Beep UGH Pfff Kling; BURP: Aack ugh? ",happy
6302,"BURP? Pfff pfff crack dong; Djee PFFF; DONG CRACK! Djee: KLING; Psss Djee psss Psss dong: psss Djee! dong - aack, Kling? KLING! PFFF? AACK - CRACK Ugh dong Djee: PFFF pfff Kling; DONG! aack - kling Psss CRACK Psss, DONG! Pfff? kling Pfff! aack, Dong! DJEE - Aack - psss pfff ",happy
6303,"DONG! Djee? PFFF PFFF! ugh Djee? djee? DJEE dong? ugh - Dong UGH Djee beep: djee UGH; UGH - UGH burp Psss beep, pfff! Psss - crack kling? Ugh burp; psss, Dong psss: PFFF psss, Djee, pfff Kling: AACK DJEE! BURP, crack - BEEP Beep; pfff, Ugh Aack psss aack: DJEE psss - AACK; aack: ",happy
